表示,1.0
教育,0.7805964134310883
希望,0.729285050327408
教育部,0.5856385887790079
文化,0.5306262065903227
孩子,0.5248845269835408
中心,0.4486572072910756
使用,0.42607335764562637
政府,0.3937732162935174
生活,0.3889217911679986
世界,0.3789706181094025
大傢,0.3567962592913304
可能,0.3296274050896346
台北市,0.32915761293781215
流感,0.30734946495424137
北市,0.2979923746943704
能力,0.2899810516866561
指出,0.2680900631833302
台北,0.26605081581854945
海洋,0.26124344486599227
需要,0.25998914920870553
增加,0.25583884956194014
推出,0.2510265998626312
小朋友,0.2369769877729886
日本,0.2340133400872542
病毒,0.22751069992924988
疾病,0.22535998946093366
合作,0.22490792742122134
造成,0.2235815239234899
作家,0.21332482377652592
提供,0.21110060411452236
考生,0.2106090447829196
部落,0.21030923620973652
特色,0.2098685571001565
工作,0.20888474293995538
台南,0.20284080586732442
表演,0.19738283461639278
作品,0.1943412062404059
打造,0.1918297163890175
疫情,0.18631805494126377
城市,0.18104297903382172
地震,0.17903794920725088
科技,0.17555975969907303
加上,0.1727416251941795
提升,0.17210437413970242
功能,0.17001547433385436
故事,0.16522660951438461
高雄市,0.16381975412286817
寒假,0.16222906187403374
地方,0.1612304270501259
才能,0.16093729729705047
配合,0.15979734056681336
父母,0.15917387209582382
看到,0.15887572929797905
土地,0.15822088138801133
教育局,0.15757265524719913
事件,0.15651567127653337
感染,0.15444410858824484
方式,0.15186898707537502
台南市,0.15100753789905996
朋友,0.15081257338856466
成果,0.15040548258824796
演出,0.14874700049980366
不能,0.14709274350627982
安排,0.1450249783514421
避免,0.14496636757418893
利用,0.1442361288977546
旅客,0.1433595870856942
癌症,0.14278659024864795
提醒,0.1400872276301488
口罩,0.13872517647711244
完成,0.13517813612808663
吸引,0.13486208886215942
治療,0.13328922124976791
具有,0.13311293149759107
受到,0.1298601558969629
分享,0.12717176545031136
全台,0.12714125420234113
交流,0.12703757370788904
研究,0.12559902715139995
旅行,0.12463412203933229
平台,0.12420631239899002
原住民,0.12230065449781835
航空,0.12229678683473248
全球,0.12182021313168948
政策,0.12088431136382395
生命,0.11976667060207932
文字,0.11782423159908796
要求,0.1176014638010476
保育,0.1169489216856091
傢人,0.11656735094467549
工程,0.11581849110692354
寒流,0.11456047409082544
傢庭,0.11376203225013524
居民,0.11350637943137554
文化局,0.11261659274583431
心血管,0.11050096717592796
小孩,0.11019623557254464
新竹市,0.1097029310143748
客傢,0.10786372101403163
概念,0.1076688180307322
包瓜,0.10707767693691057
食物,0.10679281459072383
眼睛,0.1063537195895297
到校,0.105486723669205
台大,0.10524042709281914
中央,0.10385836452774137
注意,0.1034529582696643
食品,0.1025500631625301
改善,0.10203341525052036
原因,0.10193923472358112
提高,0.10115809266049758
措施,0.09955267092837618
享受,0.09858562388559494
反映,0.09744407186645646
蝴蝶,0.0973607100423418
市民,0.09689184473738051
展出,0.09666089620004853
中山,0.09622851865610939
需求,0.09550338358053101
全校,0.09538565902283414
管理,0.09443277702206353
口臭,0.09150293301934234
包括,0.09122697019199524
支持,0.09090249216893752
人纔,0.09017108843677243
投入,0.08923016283252685
料理,0.08800775151077166
趣味,0.08747200142776307
交通,0.08743141421421967
知名,0.08727766681479086
子女,0.08669121429022522
越南,0.08627727994437827
男性,0.08595286346741089
成人,0.08513935438121005
拍照,0.08455355735839781
帶著,0.08452453981166627
照片,0.08327640011548862
患者,0.08327586817092304
加入,0.08309524494384796
口腔,0.08296046460779882
效果,0.08275169953193326
做好,0.08232981991489816
管製,0.082059299961128
成立,0.0820440875685909
助理,0.08146066844207821
品德,0.08085430467005687
咖啡,0.08078912918602311
想要,0.08074485994570496
市政府,0.08005292387397117
缺乏,0.07968964131922916
得到,0.07964072785269782
消除,0.07897147907856049
建立,0.07881059946947237
理解,0.07843274536862609
賬戶,0.07837627308573568
非洲,0.07821853851004835
知道,0.07773691388433461
下降,0.07742275442552592
登上,0.07736909193222268
女性,0.07678963233787305
流行,0.07668266421587147
活力,0.07658612189246301
支援,0.07645366564665265
教授,0.07628727666879755
精神,0.07482484755271275
基地,0.07475009241737714
教材,0.07465624761122991
注入,0.07423792089383739
影像,0.07397342447812483
控製,0.07327779314988206
男孩,0.07294094353872375
首度,0.07279589394598775
治安,0.07256351526095292
先生,0.0719091119745311
石闆路,0.07183818339927703
人物,0.07170477758334738
感受,0.07164120268562157
公司,0.07154449841695297
想象,0.0714146462735345
生物,0.07139201595911447
分析,0.0707603416364347
犯罪,0.07048741432772446
刺激,0.07048202162337262
作文,0.07033167797462923
力量,0.06971903291092198
全力,0.06971346135520813
跑步,0.06964749563467258
玩具,0.06958188709985175
颱商,0.06910293190155645
棒球,0.06884431954207851
相信,0.06852406235131914
技能,0.06840252558132462
地球,0.06835041508075577
基本,0.0683195265701953
不用,0.06830810315844436
工具,0.06804715208473411
隧道,0.06794314150116133
人力,0.0678431501429694
糖尿病,0.06778992715861049
