設計,1.0
可能,0.915036169700743
使用,0.7403144272840542
事情,0.5892883854992387
大傢,0.4762832071506784
部分,0.4720525831385928
生活,0.4584024391702857
需要,0.40644129432526627
知道,0.37521412899850815
方式,0.36777415824921517
朋友,0.34514616093240835
工作,0.3412318301156964
文化,0.3380685374703137
思考,0.3214377316763156
分享,0.3069993048294565
需求,0.2672244668978698
公司,0.26034718985517535
覺得,0.25347300608880097
産品,0.2502826884895996
作品,0.24952437703840896
看到,0.23665413124975512
教育,0.2327781244513569
希望,0.2236631498290952
想要,0.22252357135390577
提到,0.2019375215860911
基本,0.1977547994381466
涉及,0.19743457709828982
概念,0.1895158571960424
沒有,0.18838052327696903
能力,0.1778471637511931
商品,0.17398483684536203
好像,0.16636504103101166
造型,0.1577487412321137
方法,0.15751207412612334
過程,0.15597721377887608
故事,0.15589254788917317
品牌,0.153027600622665
能夠,0.15005299428993324
地方,0.14753038549095163
得到,0.13993388061000175
測試,0.13829546857689626
叫做,0.131681920676238
瞭解,0.1286939851011038
東西,0.12864382675647376
想法,0.12794014151675887
方面,0.12099881558690043
科技,0.11430199411102794
問題,0.11379690180318451
角色,0.11322751714972391
回到,0.11261901388426498
工具,0.11245834493035428
日本,0.11183404258075255
文字,0.1117962804522225
世界,0.11140242765077855
用戶,0.11070079867157116
研究,0.10925034258522763
應該,0.10834513142503566
時間,0.10729658995318894
包含,0.10717344253016625
體驗,0.10501373856671449
符合,0.10253696736268125
台灣,0.10246961569077785
合作,0.10195132458187113
方向,0.10121606358073468
遇到,0.10106896258969807
透過,0.10043471167817948
形象,0.10022528038770873
出來,0.09884252961679933
錄音,0.09823352349524285
節目,0.0979455156913887
操作,0.09660327721093755
功能,0.09638483141650583
找到,0.0953827360463311
案子,0.09485847072211746
進行,0.09362342369456851
主持人,0.09205399667684916
先生,0.09154810794670437
提供,0.09044657028333448
族群,0.08619966362361117
汽車,0.08506652440234062
流程,0.08424090448906614
案例,0.08412514329129606
人才,0.08199105192200117
相信,0.08092142886627285
材料,0.08020662447395462
視覺,0.07786289758000842
情感,0.07753955354650129
喜歡,0.0774795313423838
角度,0.07488116354396109
背景,0.07209709350955572
觀察,0.07154354748459336
城市,0.07111272468717934
模式,0.07039983029823903
印象,0.06855301257314131
實際,0.06731936290889115
認為,0.06723873702049725
中心,0.06693732098726475
具有,0.06636641883509478
代表,0.06587811829416446
平面,0.06554982391818105
能量,0.06430918609711614
調查,0.06415398124075625
謝謝,0.0639429301556752
做到,0.062312877566027505
發現,0.06181298649667661
元素,0.059183655800142704
完成,0.05877884033115193
手機,0.058466681188929295
設備,0.05812059373636725
産生,0.05782464145340453
限製,0.057639441410228344
經驗,0.05666967220444099
想象,0.05654542492257422
環境,0.056382184588911796
相關,0.056057601311013346
心理,0.056048469448144095
工程,0.05598560943088006
策略,0.055798414242595844
深入,0.05521394227015651
感受,0.05507511292478053
學校,0.05472218672442404
例子,0.054577043076197845
美感,0.05438385186128344
理想,0.054157876578161845
小朋友,0.05405629253323741
提升,0.053800894155453284
改善,0.05314157413074225
收聽,0.05295915767272512
訓練,0.052635007723265424
通用,0.05251074261647989
創設,0.052300302581283695
程度,0.05190615579826855
解決,0.051644363422262654
提齣,0.05102728703545633
不能,0.050970459748963824
扮演,0.05058917943185248
計師,0.050367977475014175
訪談,0.05026195673110975
想到,0.05017168632027251
接受,0.05010197331223227
品位,0.0500414955147162
色彩,0.04970775172607984
車子,0.04968180180456678
力量,0.0496230140256337
歡迎,0.04905592168143117
描述,0.0489199063971998
全球,0.048806120242649596
塑造,0.04879983137243573
利用,0.04860710290011899
老師,0.04856923280591336
纔能,0.04855470614761695
市場,0.04823192491407841
態度,0.048017266734492296
理解,0.0476545343113369
掌握,0.04765400713857976
算是,0.04741798270362114
聲音,0.04720715406827513
記錄,0.046977151378546515
音樂,0.04674101050553224
框架,0.046597656110632116
畫麵,0.046537474367118484
大量,0.046190006482704285
感性,0.04599348317122324
服務,0.04496469457763619
錶現,0.04458766262692662
所謂,0.04420082362855451
加上,0.04418290109381875
受到,0.04399428411074437
物品,0.043783150308689844
造成,0.043497736743679766
看看,0.04342043529016346
麵嚮,0.042501864548490614
颱北,0.042313662846063735
社會,0.04213587440403932
精神,0.042125385835946834
投入,0.04208825019684526
配閤,0.042078394417883955
孩子,0.04195733379650491
盲人,0.04186438630419452
特色,0.04175658089208465
技巧,0.04163282473279987
是否,0.04143422098540345
領域,0.04126658809406382
內容,0.041264344903269315
交通,0.04125917105761165
名字,0.04125585853766479
幫助,0.04102068815342069
包括,0.04096346764826352
創意,0.04086803666387154
滿足,0.040733734005226487
交流,0.04054139393159237
生命,0.04051634333106875
發展,0.040485453334817845
流行,0.04035702418126231
人類,0.04012351197094157
案件,0.039654394591038915
搭配,0.03963153382900761
討論,0.039570042642019965
加入,0.039474275734005755
管理,0.03922513230075105
